timestamp,comment_text,likes,has_replies,number_of_comments
1502018476052,"Why is there no females or black people, there were lots of woman in the bef",0,FALSE,0
1502018477724,"Never thought I'd walk out of a Christopher Nolan directed WWII movie and say to myself ""Wow, Harry Styles was really good in that"". What a time we live in",0,FALSE,0
1502018477728,"Spoilers: 
 
 
 
 
 
 
 They all get evacuated at the end",0,FALSE,0
1502018477734,Nothing beats Hacksaw Ridge (BestMovieEver),0,FALSE,0
1502018477738,OMG WW2 movies will never fucking end. There are other fucking wars you know I would mind a movie about the iraq war.,0,FALSE,0
1502018477743,i love WW2 Movies,0,FALSE,0
1502018477749,DAMN HANS ZIMMER AND CHRISTOPHER NOLAN,0,FALSE,0
1502018477755,This film is so much more than the trailer! Gives a real sense of the beauty Nolan can create. Give my review on my channel a look to see why it was so great. FFx,0,FALSE,0
1502018477762,Amazing Film :') <3,0,FALSE,0
1502018477766,"of all the negative reviews this movie had, i really don't understand how people claim it has no emotions. am i the only one who felt strong emotions of all characters? fear, courage, tension, sadness, determination, i was moved to tears several times and at the end felt shaken and lost of words. a true Masterpiece 10/10",0,FALSE,0
1502018477790,Seen this movie last night. I fucking loved every minute of it and honestly gotta say that Harry Styles kid wasnt that bad of an actor but Finny Whitehead was amazing.,1,FALSE,0
1502018477796,"Am I the only one who thinks that almost nothing happened in this movie? I mean, there was no progress, no storyline. It didn't leave a feeling or an impact on you after you finished seeing it. After every movie I see, I learn something, but with this one nothing practically happened. Am I weird or is this explainable? What do you guys think?",0,FALSE,0
1502018477800,"ðŸ”´ðŸ”´ðŸ”´ðŸ”´ðŸ”´ðŸ”´âšªâšªâšªðŸ”´ðŸ”´ðŸ”´ðŸ”´ðŸ”´ðŸ”´ 
 ðŸ”´ðŸ”´ðŸ”´ðŸ”´ðŸ”´âšªâšªâšªâšªâšªðŸ”´ðŸ”´ðŸ”´ðŸ”´ðŸ”´ 
 ðŸ”´ðŸ”´ðŸ”´ðŸ”´âšªâšªâšªâš«âšªâšªâšªðŸ”´ðŸ”´ðŸ”´ðŸ”´ 
 ðŸ”´ðŸ”´ðŸ”´âšªâšªâšªâš«âš«âš«âšªâšªâšªðŸ”´ðŸ”´ðŸ”´ 
 ðŸ”´ðŸ”´âšªâšªâšªâš«âš«âš«âšªâšªâšªâšªâšªðŸ”´ðŸ”´ 
 ðŸ”´âšªâšªâšªâš«âš«âš«âšªâšªâšªâš«âšªâšªâšªðŸ”´ 
 âšªâšªâšªâš«âš«âš«âšªâšªâšªâš«âš«âš«âšªâšªâšª 
 âšªâšªâšªâšªâš«âš«âš«âšªâš«âš«âš«âš«âš«âšªâšª 
 âšªâš«âšªâšªâšªâš«âš«âš«âš«âš«âšªâš«âš«âš«âšª 
 âš«âš«âš«âšªâšªâšªâš«âš«âš«âšªâšªâšªâš«âš«âš« 
 âšªâš«âš«âš«âšªâš«âš«âš«âš«âš«âšªâšªâšªâš«âšª 
 âšªâšªâš«âš«âš«âš«âš«âšªâš«âš«âš«âšªâšªâšªâšª 
 âšªâšªâšªâš«âš«âš«âšªâšªâšªâš«âš«âš«âšªâšªâšª 
 ðŸ”´âšªâšªâšªâš«âšªâšªâšªâš«âš«âš«âšªâšªâšªðŸ”´ 
 ðŸ”´ðŸ”´âšªâšªâšªâšªâšªâš«âš«âš«âšªâšªâšªðŸ”´ðŸ”´ 
 ðŸ”´ðŸ”´ðŸ”´âšªâšªâšªâš«âš«âš«âšªâšªâšªðŸ”´ðŸ”´ðŸ”´ 
 ðŸ”´ðŸ”´ðŸ”´ðŸ”´âšªâšªâšªâš«âšªâšªâšªðŸ”´ðŸ”´ðŸ”´ðŸ”´ 
 ðŸ”´ðŸ”´ðŸ”´ðŸ”´ðŸ”´âšªâšªâšªâšªâšªðŸ”´ðŸ”´ðŸ”´ðŸ”´ðŸ”´ 
 ðŸ”´ðŸ”´ðŸ”´ðŸ”´ðŸ”´ðŸ”´âšªâšªâšªðŸ”´ðŸ”´ðŸ”´ðŸ”´ðŸ”´ðŸ”´",0,FALSE,0
1502018477807,Chutiya trailer,0,FALSE,0
1502018477812,Just watch the movie! It's awesome!,0,FALSE,0
1502018477818,the music please,0,FALSE,0
1502018477822,"Something unrealistic here. The guys are wearing safety helmets and boots but where are the high visibility vests? Not enough attention given to gay rights and transgender sensibilities. Why are no female soldiers shown? No creche facilities on the beach, yuk. Also, if this Hitler guy really existed, why didn't the USA step in and destroy his WMDs? Plus we all know WW2 was won by the USA on its own. Nah, can't be a true story.",0,FALSE,0
1502018477831,ðŸ˜ðŸ‘. TÃ¼rkler like +1 ),0,FALSE,0
1502018477835,Studio pressure to make money has made Nolan to launch this realistic documentary into movie....A true fan would never like it !,0,FALSE,0
1502018477842,"Just saw this today.
 
 Fucking masterpiece. Anyone with a bit of WWII knowledge will appreciate the efforts Nolan went through to make this historically accurate as possible. Some inaccuracies but shit.",1,FALSE,0
1502018477848,That's one intense trailer.,0,FALSE,0
1502018478920,Anyone else really want the song in the trailer?,0,FALSE,0
1502018478928,This movie was life changing,1,FALSE,0
1502018478932,No i read it in the gardian it came out of the us apprantly,0,FALSE,0
1502018478939,These men died so Nick Compton could live,1,FALSE,0
1502018478945,"just watched it, such a chillingly amazing and awe inspiring movie. if you don't see this movie you will have missed a masterpiece",0,FALSE,0
1502018478951,"This movie is an immersive experience of the events at Dunkirk. However, do not expect a complex narrative or to get Nolan-mindblown like Inception, Interstellar, or The Prestige. This movie is more of an experience, not a narrative. I was waiting for the traditional (Nolan) drop in the film where everything ties in together & the narrative now follows a linear direction. Adjust your expectations other you'll feel empty-handed at the end of the movie.",0,FALSE,0
1502018478956,It makes me laugh how the SJWs say there are no women or people of colour in the movie. These idiots should stop trying to rewrite history,0,TRUE,3
1502018478966,Hans Zimmer should win the Oscar next year!!!,0,FALSE,0
1502018478974,Just watched the movie. Just great. 10/10,1,FALSE,0
1502018478979,This movie was a bullshit!,0,FALSE,0
1502018478988,"I went to see spiderman home coming , but i watch dunkrik because iv been waiting this epic film long time . we are tired of superheroes movies.",1,FALSE,0
1502018479025,movie is boring as hell dont recommend it,1,FALSE,0
1502018479029,"Just watched it today, this is a one of its kind, you dont get to see such as a good movie these days.. totally worth your money, i recommend watching it in IMAX theaters to get the best experience for music and scenes",1,FALSE,0
1502018479036,this film this epic,1,FALSE,0
1502018479045,when we get this kind of movie but German perspective?,0,FALSE,0
1502018479048,I just watched this movie and I was so emotionally invested into all the characters that I cried alot. This movie was fucking amazing I 100000000% recommend it.,0,FALSE,0
1502018479053,They make the Germans look Ike NAZIS... Oh wait,1,FALSE,0
1502018479060,I think when Poland people don't fight in Battle of England in air this war be lose for England Airforce... Poland Figthers in Division 303 was very brave and the best in this war... Maybe when England help Poland in first moment war maybe Poland can defence a long time... Whatever 400k solders were in fork but Hittler was stupid sometimes...,2,FALSE,0
1502018479069,The moment when the movie was so much better than the trailer ! Masterpiece !,0,FALSE,0
1502018479079,"OVERRATED MOVIE, BEING A FAN OF NOLAN I FELT VERY BORING,SAVING PVT RYAN IS FAR BETTER AND REALISTIC",0,FALSE,0
1502018480827,Love how I'm here though I watched it,1,FALSE,0
1502018480832,Some great advice : don't watch this movie high as fuck ( i can tell out of experience ),0,FALSE,0
1502018480838,that photography just looks so perfect... I will see it next friday and i'm very excited! :D,0,FALSE,0
1502018480844,"This film is fucking brilliant, stop debating whether or not to buy tickets, go buy them right now because you won't regret it.",4,FALSE,0
1502018480849,"The Yanks won't like this movie - it doesn't show them as rushing in to save the day. Which is accurate, since the cowards were still sitting on their thumbs and playing with their stunted cocks and, in many cases, supporting Hitler at this time. And for another year after. If only France had oil reserves, eh?",1,FALSE,0
1502018480857,I find the lack of a German perspective to be a very misandrist move.,0,FALSE,0
1502018480865,Who else watched Dunkirk because it's a good historical movie and not because of Hairy Styles?,4,TRUE,1
1502018480871,"Just got back from the movie, it's actually quite terrible. Easily Nolan's worst movie to date. 
 I'm not going to spoil the plot, although anyone familiar with history of the region already kind of knows. Aside from how this movie doesn't really have a plot that goes much beyond that anyway. (Yes be prepared for extremely minimalist dialogue for the most part, alongside non-linearity that destroys a sense of plot.)
 
 The music in this is goddamn awful, the 'suspense shots' take forever to finally show what happens with a VERY annoying musical tone that simply does not end and the editing with flash backs to what is supposed to be happening simultaneously really completely destroys the movie's credibility. It feels incredibly fake. And it has a pretentious underlining to it that simply does not suit it. It might have worked had these scenes not taken forever. 
 It's not a good movie. It's actually pretty darn bad. It has a strong opening, but shortly after that it complete falls flat. Take it from me, the trailer is way better than the movie hinting at a lot more action. You will not really get a lot of action in this and what's there isn't quite very good or that interesting. Some scenes are interesting from a visual point of view, like some of the dogfighting and some of the wide shots on the beach. 
 But the actual dogfighting itself looks incredibly bad with the viewer wondering why the hell the pilot could not hit on the first try having a perfect line up with the target. Anyone who's ever flown or played a flight simulator would at least taken a shot. Not in this movie. No, in this movie they wanted to have the pilots line up at least three times, only to kind of hit the engines perfectly. Sorry, but that's not how dogfighting in reality goes. You will generally have a hard time lining up for a perfect shot. Whenever you come even remotely close, you will fire for sure. I don't care if they think bullet preservation was a thing (which it was), but this is not how you shoot down planes. Aside from that the number of German airplanes make no sense. 
 At this point in the war, the German airforce was actually pretty much superior in numbers. Not in a 3:1 kind of way, but rather a 10:1 kind of way. We don't see that at all. Instead we see random dogfights, which apparently are supposed to be close to the beach and boats, but really aren't taken there. 
 
 For a beach that had over 400.000 soldiers (in this movie only between maybe a 1000 to 5000 at best are ever shown) you would expect many more bodies. It would also make the 'duck on the beach' scene more plausible, because people would not be able to run anywhere with 400.000 people at the same spot. With maybe 500-1000 people though it looks painfully bad in how there would be room to run out of the firing cone of the attack fighters diving in from high up. It's bad. Why did they not use post-processing to add 100 times the amount of people here? They definitely should have.
 
 And I can't believe how much modern day buildings, objects or items are still visible in this movie, including modern containers on the beach near the end. Holy fcking moly?! I think Christopher Nolan must not be very aware of what the older France looked like, because this stuff is really noticeable. 
 As far as the plot itself goes, they are on the beach and they get of the French beach aaand that's when the movie ends. I'm sure this was an important moment in history (hence Churchill's speech and some propaganda surrounding it at the time), but sadly it just does not work very well for a movie. I'm not even sure the movie does the whole thing justice in how scale of things was completely destroyed by a lack of people on the beach, lack of boats in numbers and so on.
 
 I don't want to compare to Saving Private Ryan (as that's clearly less historical in many ways or rather more of a Hollywood approach to history if you will), but if you're expecting something with a story and the occasional action more along those lines, you're going to be GREATLY disappointed. Be prepared for a fairly boring movie, characters with which you kind of do not connect, all with their own series of events that are edited together in a rather poor way. I would not recommend this movie even for rental, it's that poor.
 
 Oh, last but not least, the acting itself in this movie is alright. It's not spectacular but that's mostly due to how it's a bit light on dialogue anyway. My disliking of this movie has very little to do with the acting in this. There are some cringe worthy moments though, so don't expect the acting to save the movie. 4 out of 10, maybe 5 out of 10, definitely not more than that. Don't believe the 8,9 score nonsense. This movie does not come close.",1,FALSE,0
1502018480877,"I camped on that beach in 1982, at dawn a pheasant passed close by, it was lovely.",0,FALSE,0
1502018480882,I really love the fact that Nolan used real planes and pratical effects. But can anyone tell me why explosions nowadays look so exaggeratedly yellow? Or did he use occasionally CG?,0,FALSE,0
1502018480887,the sirens,0,FALSE,0
1502018480893,"So I've watched it today. And I have to say... it was extraordinary. This wasn't a movie, this was a feeling. The atmosphere, the music, the tension... it really stucked in my mind. I can't even explain it. The actors did a great job, some of them haven't even spoken much, it was all about their face expression.
 Oh and can I defend Harry a bit? I knew he's doing some film but I had no idea he'll be here, when I decided to watch the movie. And I expected him there for maybe 10 minutes without saying anything important. I'm a fan of him, but that's not the case. He was good! I really think he could be a great actor. So yeah, I get it, his name can get some more audience for the movie but he did a good job too. 
 For example, Cara Delevingne is a beautiful modell, but I just can't see her as an actress. She's kinda unnatural in her movies. But of course, it's just my opinion, I can be wrong.
 Just wanted to say it because I've met some negative comments and so...
 But anyway, if you like historical war movies, watch it! I highly recommend it.
 P.S. I really liked the other protagonist-blackhaired-boy. Never seen him before, but it's something special about him.
 P.P.S. Tom Hardy is amazing as always, duh.
 P.P.S. Damn, that Lockhard changed a lot. I still fancy him.
 
 Oh and my English may be shitty, please, grammar nazis, spare your time.",1,FALSE,0
1502018480903,"It wasn't about the Americans, but I loved the ONE reference they did make, 'New World'. Fantastic film, simply amazing.",0,FALSE,0
1502018480907,One of the actors looks a bit like Harry Styles but with short hair,1,TRUE,1
1502018480916,is that Harry Styles?? 0:47,0,FALSE,0
1502018480920,"Just watched this in cinema. This film is pushing its sound system to the max, that each explosion felt like a shockwave through my heart. I believe this film can only be enjoyed in a cinema. Earphone or home theater can never give you the same sensation.",1,FALSE,0
1502018480927,What a way to ruin a movie by casting that fuckboy harry styles.,0,FALSE,0
1502018480935,7349 are Nazis,1,FALSE,0
1502018480940,"Luckily they prevailed and were able to make Europe what it is today....a safe haven for bearded transexuals, african boat refugees, 3rd world syrian peasants and sharia law. Good job.",0,TRUE,1
1502018480950,Dunkirk being lead by a disabled black lesbian' yeah but he forget the french army in that beach.... well did he have worked with the same history book used for BF1 ?,0,FALSE,0
1502018482402,"am i the only one who watched this and thought that all the troops on the beach looked exactly the same, the only people i could tell different were the people on the sailing boat and the Generals?",0,FALSE,0
1502018482411,A group or British fascists whouse their boats to rescue troops were then interned for four years on the grounds of bing a threat to security. There's your British history for ya.,0,FALSE,0
1502018482420,This movie is simply a Masterpiece from Nolan himself,5,FALSE,0
1502018482424,Nolan's boner for Hardy (wink wink) has not yet reached Scorcese's level for you know who..yet....,0,FALSE,0
1502018482433,harry styles is an asshole soldier in the movie,0,FALSE,0
1502018482440,"See Mickeal Bay, this is how you do a WW II movie.",1,FALSE,0
1502018482446,Watch Dunkirk Full movies free 2017 >> plus.google.com/u/0/101399568861881882245/posts/ATBvhMxXV4i,4,FALSE,0
1502018482455,There is not enough black women fighting for the Nazi's this is triggering.,0,FALSE,0
1502018482460,am i the only one who thought the movie was goddam boring!,16,TRUE,4
1502018482470,what a shit trailer though,0,FALSE,0
1502018482479,Is this movie like a ww2 movie or ww1?,0,FALSE,0
1502018482483,"My buddy and I give our thoughts on the film in our latest podcast episode. Check it out if you're interested.
 
 Listen to Episode 3: Dunkirk by And The Award Goes To #np on #SoundCloud
 https://soundcloud.com/user-951637273/episode-3-dunkirk",0,FALSE,0
1502018482492,"This movie was incredible. Horrifying, but very well done.",1,FALSE,0
1502018482496,DIRECTIONERS?!?! â¤,2,FALSE,0
1502018482503,#HarryDeservesGrammy,2,FALSE,0
1502018482510,"Sorry have to disagree, bad bad bad.
 Nothing special, Saving Privet Ryan by far the best eva and defiantly better then this crap.",0,FALSE,0
1502018482516,"war is disgusting. I would never watch this, we have had enough of this bullshit.",0,FALSE,0
1502018482524,"1:38 - 1:39 
 you're welcome 
 
 (don't get your panties in a bunch I am also genuinely interested in the film)",0,FALSE,0
1502018482528,"Moving movie, but muted. Too muted, IMHO. Tom Hardy's character is at least epic. Worth the price of admission.",1,FALSE,0
1502018482535,didnt know thomas cromwell had a boat,0,FALSE,0
1502018484112,"I was surprised to put it mildly when I
 discovered that Christopher Nolan was making a movie about the Dunkirk
 Evacuation in 1940 because I wondered who would be interested, given that few
 people outside of Britain have ever heard of the event. The film is truly
 stunning, especially in IMAX, but if it has a flaw it is a lack of context. I
 wonder if there were other battles more pivotal to WWII? If Britain had lost,
 WWII in Europe would have been over there and then. America would never have
 joined the war in Europe and the world would be a very difference place today â€“
 perhaps more resembling â€œThe Man in the High Castleâ€. If you want to fill in
 the blanks on this one, I highly recommend an equally sensational novel
 (Dunkirk Spirit by Alan Pearce). It stayed with me for a long time after
 putting it down.",2,FALSE,0
1502018484116,I just saw the movie its litttt,1,FALSE,0
1502018484124,"French people who are mad that no french showed in the movie for their ""heorical act"" in defense of British soldiers is beyound my imagination of how french are so fucking arrogant. Germans took the northern part of your country in less than a month, you still had one million soldiers in Southern France ready to counterattack (it wouldnt change the course of the war, but it would be certainlly a much more honoured defeat, like the honorable polish, who charged german panzers with their cavalry without giving a single fuck), but your generals decided it was time to allying with the germans, granting them some Power and the french received that destiny with passivity. French resistance, compared to other partisan movements, was ridiculous. After german invasion of Paris, it was commom to see french women who had lost their men in war going to bed with SS offices. Vichy France actually killed american soldiers in Operation Casablanca and gaved to the nazis all of its 75.000 jewish french population, which less than some dozens manage to survive. French people should be forbidden to talk about Second World War. Stupid cowards.",0,FALSE,0
1502018484129,"Where are the 40,000 frenchs who sacrified themselves to saves hundred of thousands ? Where are the belgians and the french that were let down by the brits without even being informed and as Winston Churchill assured them they were not let down ? I guess Dunkirk has made one more victim : historic reality.",0,FALSE,0
1502018484137,"Good trailer, poster, sound, music, movie was good until the planes showed up, some scenes were good some looked seriously under budget, lacked any major expensive war scenes as expected, lacked story and script, based on history so felt like a documentary, where are the girls looks gay, scenes seemed not in continuity, scenes were patched up around an event, don't know what Nolan tried to do here maybe a copycat of Hacksaw Ridge.....apart from Fionn Mark Jack James no one stood out.",1,FALSE,0
1502018484143,"""you can practically see it from here.""
 ""what?""
 
 ""the oscar.""",1,FALSE,0
1502018484149,That was the entire dialogue for the film in one trailer.,0,FALSE,0
1502018484156,"it wasn't a bad movie I just don't know the history of what happened there, I guess I will have to research it",0,FALSE,0
1502018484165,Maaano,0,FALSE,0
1502018484170,whos here after watching the movie?,0,FALSE,0
1502018484179,2:02 mark Brit officer looks familiar butler from Agent Carter?,0,FALSE,0
1502018484187,"This movie took Cristopher Nolan to another level like Scorsese, Spielberg ...Well done chief",98,TRUE,12
1502018484195,"Looks awesome! Finally something that resembles a historically correct movie that we dont have to roll our eyes to every 5 minutes because everything is changed to make SJW ""children"" happy. So tired of the mangled SJW versions of all movies where men are changed into women and white people are changed into people of color or just simply removed... I swear soon we will see a ""historically correct"" movie about Hitler and he will be played by a disabled woman of color. That's how nuts SJW people are today.
 
 Thank you Warner Bros for doing a normal, historically correct movie. This is the first time in a long while i will go to the movies. :)",0,FALSE,0
1502018484204,"400,000 soldiers run home! 400,000 soldiers it is a great strength, but they all want to go home. What is about this movie? where heroic deed?",0,FALSE,0
1502018484213,What's the song that starts @ 1.29,1,FALSE,0
1502018484217,Isn't sinking a Medical ship a War Crime?,0,FALSE,0
1502018484226,What is that my music at 1:30 ?,0,FALSE,0
1502018484230,HARRYYYYYYYYYYYYYYY OMFGGGGGGGðŸ˜«ðŸ˜«ðŸ˜«ðŸ˜«ðŸ˜«ðŸ˜«ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ‘ŒðŸ¼ðŸ‘ŒðŸ¼ðŸ‘ŒðŸ¼ðŸ‘ŒðŸ¼ðŸ‘ŒðŸ¼ðŸ‘ŒðŸ¼ðŸ‘ŒðŸ¼ PEOPLE HE'S TOOOOOOOOO FKKK PERFECTðŸ˜«ðŸ˜«ðŸ˜«ðŸ˜«ðŸ˜«ðŸ‘ŒðŸ¼ðŸ‘ŒðŸ¼ðŸ‘ŒðŸ¼ðŸ‘ŒðŸ¼ðŸ‘ŒðŸ¼ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–,0,FALSE,0
1502018484238,2:53 whats the music?,0,FALSE,0
1502018484241,Watching this movie was painful. It really makes you realize why so many had PTSD,0,FALSE,0
1502018488097,"You know what a historically accurate film needs?
 
 
 Black people and women",0,FALSE,0
1502018488107,where are the diversity in this film? NO OPPRESS DINDUS AND WOMEN!!?! FUCKING racist sexist privilege WHITE PEOPLE REEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE,0,FALSE,0
1502018488115,"sjw should deported and put back in the Gas chamber where they belong 
 fuckin jews",0,FALSE,0
1502018488124,Let the Race War begins fuckin niggers,0,FALSE,0
1502018488128,"Truly interresting story... Hitler hoped, that he will cease war with England, and let em escape... thats end of story...",0,FALSE,0
1502018488138,"Saw it this past Saturday. Really good movie. You can feel the dread throughout the movie. For the first 1.5 hr of the movie, constant dreading music. Also, never have I seen more than half of the audience be elderly people. Makes sense tho.",0,FALSE,0
1502018488144,You know SJW's complained that there weren't any people of color or women in the lead roles? This is how bad it is getting. And that's how inept these people are with history,0,FALSE,0
1502018488151,HARRY KU SHAYANG,0,FALSE,0
1502018488160,This definitely wasn't one of Christopher Nolan's best movies but it was pretty good,0,FALSE,0
1502018488165,Good but lacked character development,0,FALSE,0
1502018488173,I hope COD WWll looks like this,0,FALSE,0
1502018488180,"This movie is good not just because harry is in it, your liking it for the wrong reasons",0,FALSE,0
1502018488220,Looks great. It's hilarious that people are complaining about a historically accurate film being racist and sexist,0,FALSE,0
1502018488229,"Just watched the movie, Found it extremely boring. No, not because there wasn't enough blood and gore and people being slaughtered, it was just the fact it was boring and you couldn't really understand what was happening.",0,FALSE,0
1502018488238,"Saw this in IMAX, it was amazing.",0,FALSE,0
1502018488244,Ah the good old days when we used to fight nazis rather than vote for them.,0,FALSE,0
1502018488250,This movie sucked,0,FALSE,0
1502018488261,"Expect this whole movie is just postwar propaganda, Hitler let allied forces to retreat at Dunkirk as he hoped that this act would open eyes for allied soldiers, and his peace offers would'been accepted.",0,FALSE,0
1502018488268,Dung-kirk?,0,FALSE,0
1502018488275,French stfu be greatful we saved your ass at d-day u pussies took 6 weeks to lose your whole country,0,FALSE,0
1502018489329,Dunkirk was my flippin' history coursework for three months,0,FALSE,0
1502018489339,"I had a good friend who was there that day. He made it home but lost many friends. Now he has been reunuted with them again, Rest in peace Siril, we miss you ðŸ˜”â¤",0,FALSE,0
1502018489344,"Just saw the movie. The best thing I had this evening was Pop Corn and Cola. This movie is a waste of money and waste of time! Pretentious piece of modern cinema! If you want to see real war movie, with real historical value, with real drama, tragedy and honour, with real narration, and if you don't want to feel like you ve been in some kind of dream shit and raped by agrresive music that penetrates your mind so suggestively because the story is so superfluous and non- inventive - go and see another war movie (e.g. Hacksaw Ridge...).",0,FALSE,0
1502018489352,now i want a movie how the british and france running away from turkey gallipoli,0,FALSE,0
1502018489362,Put the Great Back in Great Britain (Make Britain Great Again),0,FALSE,0
1502018489366,"The English won't have a ""home"" soon",0,FALSE,0
1502018489375,Run. Hide. Tell.,0,FALSE,0
1502018489385,Thank GOD we won so terrorism could be part and parcel to life in London.,0,FALSE,0
1502018489391,It's a good thing the world defeated National Socialism so we could replace it white White Genocide.,0,FALSE,0
1502018489400,Dunkirk (2017) - plus.google.com/u/0/+InfinityMoviesEntertainment/posts/HZY94c7GM4B,1,FALSE,0
1502018489409,"Feel good movie of the summer! If senseless death, violence, and human sacrifice makes you feel good, I mean.",0,FALSE,0
1502018489419,What is this song in the trailer towards the end,0,FALSE,0
1502018489423,Goddamnit i have to wait untill 31 August here in italy! I AM SO HYPED!,0,FALSE,0
1502018489433,"I like Nolan. But the level of propaganda, denial and history falsification in this film is frightening. Does Nolan hate the french so much he couldn't even mention their bravery and sacrifice during this battle? The french saved hundreds of thousands of english soldiers fighting to death to protect them. Even the english and german commanders wrote and told the french have been incredibly strong despite the fact they were outnumbered by the germans. Internet douchebags should stop calling the french ""surrender monkeys"", there is no biggest lie in History. The french army has proved to be one of the most glorious and brave for centuries. This film makes me sick. I'm very disappointed by Christopher Nolan.",35,TRUE,20
1502018489443,A film about respect,1,FALSE,0
1502018489449,"The only reason German Tanks have stopped (German Generals were against it and wanted to take and kill all soldiers stuck there) , because Hitler felt he was loosing control and wanted to show everyone ""Who da boss is""..! Well thanks to that , otherwise i would be writing this in German.",2,FALSE,0
1502018489458,The movie was fantastic <3,0,FALSE,0
1502018489465,The background noise sounds like Patrick from Spongebob yelling,0,FALSE,0
1502018489470,"This movie is now one of my all-time favorites, and Tom Hardy absolutely killed his role. Well done!",0,FALSE,0
1502018489477,"Ð§Ñ‚Ð¾ Ð±Ñ‹ ÑÐ±Ð¸Ñ‚ÑŒ Ð¾Ð´Ð¸Ð½ ÑÐ°Ð¼Ð¾Ð»Ñ‘Ñ‚, Ð½ÐµÐ¾Ð±Ñ…Ð¾Ð´Ð¸Ð¼Ð¾ ÑÐ´ÐµÐ»Ð°Ñ‚ÑŒ 300 Ð²Ñ‹ÑÑ‚Ñ€ÐµÐ»Ð¾Ð² Ð¾Ð´Ð½Ð¾Ð²Ñ€ÐµÐ¼ÐµÐ½Ð½Ð¾ Ð¸Ð· Ð¾Ð±Ñ‹Ñ‡Ð½Ð¾Ð¹ Ð²Ð¸Ð½Ñ‚Ð¾Ð²ÐºÐ¸ Ð² ÐµÐ³Ð¾ ÑÑ‚Ð¾Ñ€Ð¾Ð½Ñƒ Ð½ÐµÐ¼Ð½Ð¾Ð³Ð¾ Ð½Ð° Ð¾Ð¿ÐµÑ€ÐµÐ¶ÐµÐ½Ð¸Ðµ. (ÐºÑƒÑ€Ñ Ð¼Ð¾Ð»Ð¾Ð´Ð¾Ð³Ð¾ Ð±Ð¾Ð¹Ñ†Ð° Ð’ÐžÐ’2)",1,FALSE,0
1502018492994,"300000 soldiers and they just run , and english try to make them war heroes.
 You know heroes should fight not run",0,FALSE,0
1502018493003,Hmm. Looks boring.,0,FALSE,0
1502018493006,"Pairing this movie with a 'dual' follow up: 'The Battle of the Somme' would be another insight, for the world to see some of the most bloodiest campaigns on record.....or is that a bridge too far? I was middle back of the Cinema having seen this movie. The Spitfire engines....There's not a sound in the world like it. Audio was far better than Premier seats. Fantastic movie. I bet the American's are jumping up and down on this one, as Britain has the latest war blockbuster movie!!",0,FALSE,0
1502018493014,BEST MOVIE OF 2017,1,FALSE,0
1502018493017,"This movie shows how cinema is art and how filmmaking is craft that always requires constant improvement. It is pure example of intelligent , insightful , subtle and layered construction that is very rewarding in the end and needs you to use your brain and develop own opinion on characters and their reasoning. It has been a long time since a war film has been presented like this and if you are a true fan of film you will at least admire it if not love it .4.5/5",0,FALSE,0
1502018493026,Film mÃ¼thiÅŸ gitmenizi tavsiye ederim...,0,FALSE,0
1502018493029,"Dunkirk , War for the planet and Logan are best three movies so far.",0,FALSE,0
1502018493037,My brother in law told me this movie has no plot and is the worst movie he's ever seen. He told me I should go so that I can be tortured for 2 hours. Anyone concur?,1,TRUE,1
1502018493042,awesome,0,FALSE,0
1502018493050,"this movie is shit... no scenario, no characters, dogfight is lame.. music is boring ( plus fucking too loud in my theater)
 historical inaccuracy..
 nothing to salvage..
 
 a war movie without war has already been made, and it s a masterpiece called a thin red line... no need for that crap..",1,FALSE,0
1502018493057,PEOPLE!!! theres harry styles in this movie!! what more do you want from one?! XD,0,FALSE,0
1502018493062,"I saw this on the weekend and was very disappointed because I have no idea what the story was about and thought it was about Spock quitting the Enterprise as the science officer because he was fed up with bailing the crew out again....I'm, Done Kirk!",1,FALSE,0
1502018493064,"The British ran away, the troops chosen to fight refused and rested on the beach waiting for evacuation, while the French heroically fought alone the German.
 And the movie of course show only the british making them kind of heroes.",0,FALSE,0
1502018493073,I never liked any Nolan film except Memento. I hope this is not like the rest of his films.,0,FALSE,0
1502018493075,"After watching the movie, I predicted that there will be a debate whether the deeds of the French would be underapreciated or not. Although I understand the frustration that some got about this subject as it is frankly overlooked by many, I don't think that Dunkirk is the right movie for this. It's not your average warmovie as it's doesn't show the whole situation with action but more what the few individuals saw. Would it be the civilians on their boat, the (RAF?) piloot or the infantrymen on the beach, the movie primarily shows their look upon the situation and their struggles. Not of the average British/French soldier. It doesn't show you what happened in the city, but more specific what happened in that time on the beach. That's what the movie is about. I mean no harm and hate towards the French resistance, their deeds shouldn't be forgotten as they're one of the primarily reasons that the British saw their homeland again. I just don't see it how you could merg it the rest of the movie. What truly sad is is some comments that insults the British because of this movie.",1,FALSE,0
1502018493084,"What is this shit,Jews again lie a world,just if wanted Hitler is be wipe out all soldier on beach,he allowed to British to evacuate his troops,movie is just movie,but real truth is hidden from public forever.",0,FALSE,0
